#{"t_start": 1691064667.092127, "env_id": null}
r,l,t
0.0,6,6.155265
-0.96875,5,6.156563
-0.96875,5,6.157707
0.0,6,6.159129
-0.96875,5,6.160398
0.0,6,6.162471
-0.96875,5,6.163665
-0.9375,4,6.164615
-0.96875,5,6.165885
0.0,6,6.167454
-0.9375,4,6.168481
0.0,6,6.169961
0.0,6,6.171346
0.0,6,6.173001
0.0,6,6.174375
-0.96875,5,6.1755
0.0,6,6.176854
0.0,6,6.178229
-0.96875,5,6.17938
0.0,6,6.180668
-0.96875,5,6.181758
-0.9375,4,6.182728
0.0,6,6.184081
0.0,6,6.18537
-0.9375,4,6.186252
-0.9375,4,6.187214
0.0,6,6.188567
-0.9375,4,6.189455
-0.96875,5,6.190564
-0.96875,5,6.192085
0.0,6,6.193502
0.0,6,6.194815
0.0,6,6.196186
-0.96875,5,6.197379
0.0,6,6.198752
0.0,6,6.200191
-0.96875,5,6.201305
-0.96875,5,6.20255
-0.96875,5,6.203663
-0.96875,5,6.204948
-0.9375,4,6.205866
0.0,6,6.207489
-0.9375,4,6.208624
0.0,6,6.210466
-0.96875,5,6.212107
-0.96875,5,6.213573
-0.96875,5,6.214896
-0.96875,5,6.216377
-0.96875,5,6.217741
0.0,6,6.219995
0.0,6,6.239842
0.0,6,6.242058
-0.9375,4,6.243571
0.0,6,6.245389
-0.96875,5,6.246776
-0.96875,5,6.248098
0.0,6,6.250138
-0.96875,5,6.251759
0.0,6,6.253607
-0.9375,4,6.254721
0.0,6,6.256348
0.0,6,6.25816
-0.96875,5,6.259736
0.0,6,6.261691
0.0,6,6.263287
-0.96875,5,6.264746
-0.96875,5,6.266324
0.0,6,6.268069
-0.96875,5,6.269514
0.0,6,6.271234
-0.96875,5,6.27257
0.0,6,6.274266
-0.9375,4,6.275408
0.0,6,6.277639
-0.96875,5,6.279121
-0.9375,4,6.28019
0.0,6,6.281752
0.0,6,6.283815
-0.96875,5,6.285247
0.0,6,6.286961
-0.96875,5,6.288379
0.0,6,6.290004
0.0,6,6.291536
-0.96875,5,6.292815
-0.96875,5,6.294046
-0.96875,5,6.29532
0.0,6,6.296795
0.0,6,6.298177
-0.96875,5,6.29956
0.0,6,6.301068
0.0,6,6.302482
-0.9375,4,6.303409
-0.96875,5,6.304551
0.0,6,6.305936
0.0,6,6.307279
-0.96875,5,6.308362
-0.96875,5,6.309447
0.0,6,6.310865
-0.96875,5,6.311999
-0.9375,4,6.312885
-0.96875,5,6.313971
-0.9375,4,6.314931
-0.9375,4,6.316072
0.0,6,6.318161
0.0,6,6.319597
0.0,6,6.321055
-0.9375,4,6.321959
0.0,6,6.323309
-0.9375,4,6.324204
-0.96875,5,6.325474
-0.96875,5,6.326715
0.0,6,6.328093
0.0,6,6.329544
0.0,6,6.331001
-0.96875,5,6.332231
-0.9375,4,6.333529
0.0,6,6.334996
0.0,6,6.3365
-0.96875,5,6.337632
-0.96875,5,6.338746
-0.96875,5,6.339853
-0.96875,5,6.341108
-0.96875,5,6.342304
-0.9375,4,6.343301
0.0,6,6.344903
0.0,6,6.346675
0.0,6,6.348033
-0.9375,4,6.349015
-0.96875,5,6.35053
-0.96875,5,6.351807
0.0,6,6.353189
0.0,6,6.354652
-0.96875,5,6.355773
0.0,6,6.357245
-0.96875,5,6.358443
0.0,6,6.359892
-0.9375,4,6.361071
-0.9375,4,6.362363
-0.96875,5,6.363587
0.0,6,6.364923
-0.96875,5,6.36605
0.0,6,6.367656
0.0,6,6.369023
-0.9375,4,6.369972
0.0,6,6.371478
0.0,6,6.372929
-0.9375,4,6.373855
-0.9375,4,6.374787
-0.96875,5,6.376086
-0.96875,5,6.377768
0.0,6,6.379382
-0.96875,5,6.3806
0.0,6,6.381992
-0.96875,5,6.383247
0.0,6,6.384669
0.0,6,6.386136
0.0,6,6.387633
0.0,6,6.389125
-0.96875,5,6.39034
-0.96875,5,6.391464
-0.9375,4,6.392422
0.0,6,6.394034
-0.96875,5,6.39557
-0.96875,5,6.396745
-0.96875,5,6.397887
0.0,6,6.399396
0.0,6,6.400735
0.0,6,6.402292
-0.96875,5,6.403526
-0.96875,5,6.404869
0.0,6,6.406319
-0.96875,5,6.407493
-0.96875,5,6.408634
-0.9375,4,6.409668
0.0,6,6.411283
-0.96875,5,6.412689
-0.9375,4,6.41392
0.0,6,6.415399
-0.9375,4,6.416318
-0.96875,5,6.417531
0.0,6,6.418996
0.0,6,6.420594
-0.96875,5,6.421837
0.0,6,6.423219
0.0,6,6.424636
-0.96875,5,6.425873
0.0,6,6.427286
0.0,6,6.428592
0.0,6,6.429928
0.0,6,6.431283
-0.96875,5,6.432361
-0.96875,5,6.433548
0.0,6,6.434881
-0.96875,5,6.436372
0.0,6,6.437749
-0.96875,5,6.438835
0.0,6,6.440179
-0.96875,5,6.441352
0.0,6,6.442645
-0.9375,4,6.443525
0.0,6,6.444863
0.0,6,6.446219
0.0,6,6.447867
-0.9375,4,6.44875
0.0,6,6.450033
-0.9375,4,6.450991
0.0,6,6.452439
-0.96875,5,6.45358
0.0,6,6.45495
0.0,6,6.456336
0.0,6,6.457738
-0.96875,5,6.458849
0.0,6,6.460334
0.0,6,6.462038
0.0,6,6.463822
-0.9375,4,6.464773
-0.96875,5,6.465938
-0.96875,5,6.46715
0.0,6,6.468528
-0.96875,5,6.469729
-0.96875,5,6.47089
-0.9375,4,6.47212
0.0,6,6.4735
0.0,6,6.474974
0.0,6,6.476403
0.0,6,6.477981
-0.96875,5,6.479394
0.0,6,6.480939
-0.96875,5,6.482054
0.0,6,6.4835
0.0,6,6.484958
-0.96875,5,6.48612
0.0,6,6.487563
-0.96875,5,6.488833
-0.96875,5,6.489932
0.0,6,6.49132
0.0,6,6.492616
0.0,6,6.494226
0.0,6,6.495836
0.0,6,6.497516
0.0,6,6.498839
0.0,6,6.500335
0.0,6,6.501829
-0.9375,4,6.502832
0.0,6,6.504264
0.0,6,6.505772
-0.96875,5,6.506896
-0.9375,4,6.5078
-0.96875,5,6.508964
-0.96875,5,6.510212
0.0,6,6.511654
-0.96875,5,6.513256
0.0,6,6.514629
0.0,6,6.516101
-0.96875,5,6.517507
-0.96875,5,6.518799
0.0,6,6.520193
0.0,6,6.521869
-0.96875,5,6.522999
0.0,6,6.524352
0.0,6,6.525638
0.0,6,6.527138
-0.96875,5,6.528398
0.0,6,6.530053
0.0,6,6.531514
-0.96875,5,6.532767
-0.96875,5,6.533977
-0.96875,5,6.53513
-0.96875,5,6.536277
-0.96875,5,6.537562
0.0,6,6.539016
0.0,6,6.540375
0.0,6,6.541743
0.0,6,6.543116
0.0,6,6.544453
0.0,6,6.545728
-0.96875,5,6.546867
0.0,6,6.548235
-0.96875,5,6.549323
0.0,6,6.550666
-0.96875,5,6.55175
-0.96875,5,6.553044
0.0,6,6.55439
0.0,6,6.555669
0.0,6,6.557016
-0.96875,5,6.558181
-0.96875,5,6.559266
0.0,6,6.560601
0.0,6,6.561875
0.0,6,6.563288
-0.96875,5,6.564372
-0.9375,4,6.565253
0.0,6,6.566845
-0.96875,5,6.568038
0.0,6,6.569329
-0.96875,5,6.570475
0.0,6,6.571765
-0.96875,5,6.572972
0.0,6,6.574502
-0.96875,5,6.575594
-0.9375,4,6.576485
0.0,6,6.57791
-0.96875,5,6.579007
-0.96875,5,6.580098
0.0,6,6.581436
-0.96875,5,6.5826
0.0,6,6.583879
0.0,6,6.585213
0.0,6,6.586494
-0.96875,5,6.587715
-0.96875,5,6.588844
0.0,6,6.590124
-0.96875,5,6.591257
0.0,6,6.592625
0.0,6,6.594139
0.0,6,6.595727
-0.9375,4,6.596921
-0.96875,5,6.598132
0.0,6,6.599477
0.0,6,6.60075
0.0,6,6.602393
0.0,6,6.603878
-0.96875,5,6.60525
0.0,6,6.606548
-0.9375,4,6.607434
-0.96875,5,6.608606
0.0,6,6.610143
-0.96875,5,6.611379
-0.9375,4,6.612503
0.0,6,6.614135
-0.9375,4,6.615033
0.0,6,6.616321
-0.9375,4,6.617204
0.0,6,6.6187
0.0,6,6.620154
0.0,6,6.621776
-0.96875,5,6.622886
-0.96875,5,6.624074
-0.96875,5,6.625204
-0.9375,4,6.626089
-0.96875,5,6.627428
0.0,6,6.629245
-0.96875,5,6.63062
0.0,6,6.631989
0.0,6,6.63327
0.0,6,6.634713
-0.96875,5,6.635795
0.0,6,6.637131
0.0,6,6.638992
-0.96875,5,6.640394
-0.9375,4,6.641385
-0.96875,5,6.64271
-0.96875,5,6.643978
-0.96875,5,6.645566
-0.9375,4,6.646766
-0.96875,5,6.647997
-0.96875,5,6.649212
0.0,6,6.650674
0.0,6,6.652087
0.0,6,6.654628
-0.96875,5,6.655865
-0.96875,5,6.657266
-0.9375,4,6.658414
-0.96875,5,6.659647
0.0,6,6.66108
0.0,6,6.662619
-0.96875,5,6.66389
-0.96875,5,6.665152
0.0,6,6.667024
-0.96875,5,6.668395
-0.96875,5,6.669582
0.0,6,6.671039
-0.96875,5,6.672342
0.0,6,6.673955
-0.9375,4,6.674918
0.0,6,6.676283
0.0,6,6.677702
0.0,6,6.679154
0.0,6,6.680579
0.0,6,6.681944
0.0,6,6.683297
-0.96875,5,6.684472
0.0,6,6.685804
-0.96875,5,6.687146
0.0,6,6.688456
-0.96875,5,6.689777
0.0,6,6.691149
-0.96875,5,6.692249
0.0,6,6.69364
-0.96875,5,6.694824
-0.96875,5,6.695931
0.0,6,6.697292
-0.96875,5,6.698394
-0.96875,5,6.699571
-0.96875,5,6.700906
0.0,6,6.702412
-0.96875,5,6.703563
-0.9375,4,6.704558
-0.96875,5,6.705669
0.0,6,6.707091
0.0,6,6.708615
-0.96875,5,6.709929
-0.9375,4,6.710888
-0.9375,4,6.711825
0.0,6,6.714039
0.0,6,6.716113
-0.96875,5,6.717513
0.0,6,6.718966
0.0,6,6.720478
-0.96875,5,6.721897
-0.96875,5,6.72319
-0.96875,5,6.724703
-0.96875,5,6.725951
-0.9375,4,6.727029
0.0,6,6.72844
-0.96875,5,6.729771
0.0,6,6.731388
-0.96875,5,6.73305
0.0,6,6.734569
0.0,6,6.735975
-0.9375,4,6.736942
-0.96875,5,6.738327
0.0,6,6.739808
-0.96875,5,6.741042
0.0,6,6.742528
-0.96875,5,6.743776
-0.96875,5,6.744922
0.0,6,6.746438
0.0,6,6.747991
-0.96875,5,6.749796
0.0,6,6.751252
-0.96875,5,6.752441
0.0,6,6.753906
-0.96875,5,6.755289
0.0,6,6.756863
-0.9375,4,6.758009
-0.96875,5,6.759281
0.0,6,6.760814
0.0,6,6.762295
-0.96875,5,6.763581
-0.96875,5,6.765011
-0.96875,5,6.766778
-0.96875,5,6.768028
0.0,6,6.769421
0.0,6,6.770873
-0.96875,5,6.772268
0.0,6,6.773793
-0.96875,5,6.775001
-0.96875,5,6.776181
0.0,6,6.777721
-0.96875,5,6.778866
-0.9375,4,6.779943
0.0,6,6.781554
0.0,6,6.783542
-0.96875,5,6.784779
-0.9375,4,6.785749
0.0,6,6.787194
-0.96875,5,6.788584
-0.96875,5,6.789793
-0.96875,5,6.791094
0.0,6,6.792545
0.0,6,6.793998
0.0,6,6.795404
-0.96875,5,6.796536
-0.9375,4,6.79744
0.0,6,6.798854
-0.96875,5,6.799987
-0.96875,5,6.801062
-0.96875,5,6.802136
-0.96875,5,6.8035
-0.9375,4,6.804412
0.0,6,6.80572
-0.96875,5,6.80683
0.0,6,6.808276
-0.96875,5,6.809422
-0.96875,5,6.810526
-0.9375,4,6.811421
0.0,6,6.812861
0.0,6,6.814165
0.0,6,6.815563
-0.96875,5,6.816693
0.0,6,6.818167
0.0,6,6.819511
-0.96875,5,6.820645
-0.96875,5,6.821882
-0.96875,5,6.823159
-0.9375,4,6.824053
-0.96875,5,6.825152
0.0,6,6.826503
-0.9375,4,6.827527
0.0,6,6.828951
0.0,6,6.830469
-0.96875,5,6.831593
0.0,6,6.832986
0.0,6,6.834592
-0.96875,5,6.835701
-0.9375,4,6.836601
0.0,6,6.838232
-0.96875,5,6.839607
-0.96875,5,6.840861
0.0,6,6.842248
0.0,6,6.84366
-0.96875,5,6.844765
-0.96875,5,6.846072
0.0,6,6.847552
0.0,6,6.849361
0.0,6,6.850781
0.0,6,6.852128
0.0,6,6.853465
-0.96875,5,6.854734
0.0,6,6.856098
-0.96875,5,6.857231
-0.96875,5,6.858546
0.0,6,6.860042
-0.96875,5,6.861153
-0.96875,5,6.862459
0.0,6,6.863913
-0.9375,4,6.865229
0.0,6,6.866999
0.0,6,6.86846
0.0,6,6.869785
0.0,6,6.871675
0.0,6,6.873015
0.0,6,6.874663
-0.96875,5,6.875808
0.0,6,6.877273
-0.96875,5,6.87838
-0.96875,5,6.87973
0.0,6,6.881365
0.0,6,6.883198
-0.96875,5,6.884333
-0.96875,5,6.885478
-0.96875,5,6.886566
0.0,6,6.88795
-0.9375,4,6.888872
-0.96875,5,6.890127
0.0,6,6.891459
-0.96875,5,6.892792
0.0,6,6.894147
0.0,6,6.895428
0.0,6,6.896983
0.0,6,6.898755
0.0,6,6.900488
0.0,6,6.901811
0.0,6,6.903264
-0.96875,5,6.904525
0.0,6,6.906019
0.0,6,6.907416
-0.9375,4,6.908397
0.0,6,6.909941
0.0,6,6.911296
-0.96875,5,6.912411
-0.9375,4,6.913467
-0.96875,5,6.9149
0.0,6,6.916854
-0.96875,5,6.918134
-0.96875,5,6.919356
0.0,6,6.920833
-0.96875,5,6.921994
0.0,6,6.923475
-0.9375,4,6.924463
0.0,6,6.926009
-0.96875,5,6.927234
-0.9375,4,6.928172
0.0,6,6.929538
0.0,6,6.931116
-0.96875,5,6.932249
-0.96875,5,6.933495
-0.96875,5,6.934611
-0.9375,4,6.935566
-0.96875,5,6.936859
0.0,6,6.938143
-0.96875,5,6.939426
0.0,6,6.940963
0.0,6,6.942396
0.0,6,6.943753
0.0,6,6.945032
0.0,6,6.946459
-0.9375,4,6.947345
-0.9375,4,6.948232
-0.96875,5,6.949477
0.0,6,6.951348
0.0,6,6.953562
-0.9375,4,6.954598
-0.96875,5,6.956185
-0.96875,5,6.957538
0.0,6,6.958926
0.0,6,6.960344
0.0,6,6.96174
-0.96875,5,6.962933
-0.96875,5,6.964315
0.0,6,6.966208
-0.96875,5,6.96805
-0.96875,5,6.969492
-0.9375,4,6.970467
0.0,6,6.97186
-0.96875,5,6.973176
-0.96875,5,6.974575
-0.96875,5,6.976014
0.0,6,6.977476
-0.96875,5,6.978779
-0.9375,4,6.979917
0.0,6,6.981479
0.0,6,6.983539
0.0,6,6.985349
0.0,6,6.987116
0.0,6,6.988613
-0.96875,5,6.989883
0.0,6,6.991444
-0.96875,5,6.992785
0.0,6,6.994257
0.0,6,6.995667
-0.9375,4,6.996638
-0.96875,5,6.998018
-0.96875,5,6.99973
0.0,6,7.001459
0.0,6,7.003107
0.0,6,7.004674
0.0,6,7.006283
0.0,6,7.007787
-0.96875,5,7.009068
-0.96875,5,7.01043
-0.96875,5,7.011625
-0.9375,4,7.012589
-0.96875,5,7.013866
0.0,6,7.015711
0.0,6,7.017654
-0.96875,5,7.019046
0.0,6,7.020564
-0.9375,4,7.02181
-0.9375,4,7.023056
-0.96875,5,7.024396
0.0,6,7.026021
-0.96875,5,7.027408
-0.96875,5,7.028669
-0.9375,4,7.029667
-0.96875,5,7.030974
0.0,6,7.032973
0.0,6,7.034676
-0.9375,4,7.035829
-0.9375,4,7.036824
-0.96875,5,7.038217
0.0,6,7.03974
0.0,6,7.041319
-0.96875,5,7.042598
-0.96875,5,7.043947
0.0,6,7.045409
0.0,6,7.046801
0.0,6,7.048251
0.0,6,7.04995
-0.9375,4,7.051104
0.0,6,7.052569
-0.96875,5,7.053725
-0.96875,5,7.054961
0.0,6,7.056398
0.0,6,7.057772
0.0,6,7.059142
0.0,6,7.060549
0.0,6,7.06192
-0.96875,5,7.063039
0.0,6,7.06436
-0.9375,4,7.065345
0.0,6,7.066963
-0.96875,5,7.068219
0.0,6,7.069611
0.0,6,7.071018
-0.96875,5,7.072125
-0.96875,5,7.073339
0.0,6,7.074763
0.0,6,7.076266
0.0,6,7.077623
-0.96875,5,7.078766
-0.96875,5,7.079978
0.0,6,7.081422
0.0,6,7.083063
-0.96875,5,7.084311
-0.96875,5,7.085454
0.0,6,7.086935
0.0,6,7.088255
-0.96875,5,7.089366
0.0,6,7.090747
0.0,6,7.092142
-0.96875,5,7.093317
-0.96875,5,7.094436
-0.96875,5,7.095554
0.0,6,7.097125
0.0,6,7.09916
0.0,6,7.101275
0.0,6,7.102755
0.0,6,7.104288
-0.9375,4,7.105223
0.0,6,7.106744
-0.96875,5,7.107942
0.0,6,7.109664
0.0,6,7.11107
-0.9375,4,7.112044
0.0,6,7.1136
-0.96875,5,7.115189
-0.96875,5,7.116777
-0.96875,5,7.118069
0.0,6,7.119455
0.0,6,7.120967
-0.96875,5,7.122197
0.0,6,7.123815
-0.96875,5,7.125161
0.0,6,7.126809
0.0,6,7.128274
-0.96875,5,7.129442
-0.9375,4,7.130472
-0.96875,5,7.131827
0.0,6,7.133838
0.0,6,7.135294
-0.96875,5,7.136478
-0.96875,5,7.137829
0.0,6,7.139239
0.0,6,7.140804
0.0,6,7.142293
-0.96875,5,7.143605
0.0,6,7.145068
-0.96875,5,7.146243
0.0,6,7.147765
-0.96875,5,7.149277
0.0,6,7.151336
-0.96875,5,7.152666
-0.96875,5,7.153867
-0.96875,5,7.155149
-0.96875,5,7.156319
0.0,6,7.157768
0.0,6,7.15926
0.0,6,7.16091
-0.96875,5,7.162362
-0.96875,5,7.163573
0.0,6,7.165027
-0.9375,4,7.166131
-0.96875,5,7.1674
0.0,6,7.16904
0.0,6,7.170726
-0.96875,5,7.172289
-0.9375,4,7.17328
-0.96875,5,7.174523
-0.96875,5,7.175769
-0.9375,4,7.176851
0.0,6,7.178324
-0.96875,5,7.179597
0.0,6,7.180983
-0.96875,5,7.182224
-0.96875,5,7.183428
0.0,6,7.184777
0.0,6,7.186167
-0.96875,5,7.187337
0.0,6,7.188619
0.0,6,7.189952
-0.9375,4,7.190835
-0.96875,5,7.191997
0.0,6,7.193335
-0.96875,5,7.194417
-0.96875,5,7.195506
-0.96875,5,7.196667
-0.96875,5,7.197953
-0.96875,5,7.199262
-0.9375,4,7.200147
-0.96875,5,7.201409
-0.96875,5,7.202491
0.0,6,7.203913
-0.96875,5,7.204993
-0.96875,5,7.206645
0.0,6,7.207996
0.0,6,7.209274
0.0,6,7.210609
-0.96875,5,7.211948
-0.96875,5,7.213305
-0.9375,4,7.214189
0.0,6,7.215529
-0.96875,5,7.216694
-0.96875,5,7.217774
-0.96875,5,7.218912
0.0,6,7.220194
-0.9375,4,7.221405
-0.96875,5,7.222538
-0.96875,5,7.223676
-0.96875,5,7.224881
0.0,6,7.227004
-0.96875,5,7.228896
0.0,6,7.23024
-0.96875,5,7.231461
0.0,6,7.233162
0.0,6,7.234603
0.0,6,7.236866
-0.96875,5,7.238059
0.0,6,7.23954
0.0,6,7.240897
0.0,6,7.242451
0.0,6,7.243957
0.0,6,7.245667
-0.96875,5,7.246848
-0.96875,5,7.248006
0.0,6,7.249434
0.0,6,7.251161
-0.9375,4,7.25242
0.0,6,7.254196
0.0,6,7.25564
0.0,6,7.257215
-0.96875,5,7.25845
-0.96875,5,7.259696
0.0,6,7.281062
0.0,6,7.283629
-0.96875,5,7.285439
-0.9375,4,7.286988
0.0,6,7.288846
-0.96875,5,7.290322
-0.96875,5,7.291677
-0.96875,5,7.293191
-0.96875,5,7.294584
-0.96875,5,7.296046
0.0,6,7.297674
0.0,6,7.299226
0.0,6,7.300897
0.0,6,7.303368
0.0,6,7.305183
0.0,6,7.30679
-0.96875,5,7.308134
0.0,6,7.309876
0.0,6,7.311653
-0.96875,5,7.313058
0.0,6,7.314592
0.0,6,7.316302
-0.96875,5,7.317734
0.0,6,7.31937
0.0,6,7.320983
-0.96875,5,7.322391
0.0,6,7.324024
0.0,6,7.325717
0.0,6,7.327449
-0.9375,4,7.328688
-0.96875,5,7.330051
-0.96875,5,7.331395
0.0,6,7.332946
-0.96875,5,7.334294
-0.9375,4,7.335369
0.0,6,7.336898
-0.96875,5,7.338286
-0.9375,4,7.339367
0.0,6,7.340945
-0.96875,5,7.342169
0.0,6,7.343654
-0.96875,5,7.344923
0.0,6,7.346324
0.0,6,7.347676
-0.96875,5,7.348847
-0.96875,5,7.350244
-0.96875,5,7.351535
-0.96875,5,7.353192
-0.96875,5,7.354433
0.0,6,7.355973
0.0,6,7.35735
-0.96875,5,7.35867
0.0,6,7.360092
-0.9375,4,7.361197
-0.96875,5,7.362485
-0.96875,5,7.36371
0.0,6,7.365122
0.0,6,7.366771
-0.9375,4,7.367858
0.0,6,7.369672
-0.96875,5,7.370978
0.0,6,7.372523
-0.9375,4,7.373468
-0.96875,5,7.37463
-0.9375,4,7.375607
0.0,6,7.377171
-0.96875,5,7.378468
0.0,6,7.379873
-0.96875,5,7.381116
0.0,6,7.382601
0.0,6,7.384268
0.0,6,7.386005
-0.9375,4,7.387079
0.0,6,7.388663
-0.96875,5,7.389835
-0.9375,4,7.390774
-0.96875,5,7.392008
-0.9375,4,7.393057
0.0,6,7.394513
-0.96875,5,7.395682
-0.96875,5,7.396839
-0.96875,5,7.398085
0.0,6,7.39948
-0.9375,4,7.400498
-0.96875,5,7.401782
0.0,6,7.403597
0.0,6,7.40495
0.0,6,7.406357
-0.96875,5,7.407506
0.0,6,7.409062
0.0,6,7.410563
0.0,6,7.41198
0.0,6,7.413414
-0.96875,5,7.414669
-0.96875,5,7.415944
-0.96875,5,7.417245
0.0,6,7.419041
0.0,6,7.420691
0.0,6,7.422098
0.0,6,7.423719
0.0,6,7.425291
0.0,6,7.427002
-0.96875,5,7.428266
0.0,6,7.429722
0.0,6,7.431223
0.0,6,7.432759
-0.96875,5,7.434022
-0.96875,5,7.435192
-0.96875,5,7.436369
-0.96875,5,7.437636
0.0,6,7.439099
-0.9375,4,7.440047
0.0,6,7.44143
-0.96875,5,7.442716
-0.96875,5,7.443855
0.0,6,7.445199
0.0,6,7.446621
0.0,6,7.448084
-0.96875,5,7.449281
0.0,6,7.450643
0.0,6,7.452049
-0.96875,5,7.453402
-0.9375,4,7.454437
0.0,6,7.455778
-0.96875,5,7.456962
-0.96875,5,7.458178
-0.96875,5,7.459303
-0.96875,5,7.460556
0.0,6,7.461956
0.0,6,7.463375
0.0,6,7.464751
0.0,6,7.466067
0.0,6,7.46773
-0.96875,5,7.468987
0.0,6,7.470369
0.0,6,7.471681
-0.96875,5,7.472784
0.0,6,7.474233
0.0,6,7.475669
-0.96875,5,7.476867
0.0,6,7.4782
0.0,6,7.479661
0.0,6,7.480998
0.0,6,7.482478
0.0,6,7.483992
0.0,6,7.486189
0.0,6,7.487586
0.0,6,7.488998
0.0,6,7.490365
0.0,6,7.492003
0.0,6,7.493414
0.0,6,7.494958
-0.96875,5,7.496137
0.0,6,7.497588
0.0,6,7.498992
0.0,6,7.500429
-0.9375,4,7.501474
-0.96875,5,7.503325
-0.9375,4,7.504444
-0.96875,5,7.505574
0.0,6,7.506934
-0.96875,5,7.508235
-0.96875,5,7.509405
-0.96875,5,7.510588
-0.9375,4,7.511625
-0.96875,5,7.512941
0.0,6,7.514396
-0.96875,5,7.515566
0.0,6,7.517119
-0.9375,4,7.518706
-0.96875,5,7.520191
-0.96875,5,7.52159
-0.96875,5,7.522888
0.0,6,7.524494
0.0,6,7.526079
0.0,6,7.527635
-0.9375,4,7.528881
-0.96875,5,7.530309
0.0,6,7.531851
0.0,6,7.533332
-0.96875,5,7.534633
0.0,6,7.537345
-0.96875,5,7.538681
0.0,6,7.540264
0.0,6,7.54177
-0.9375,4,7.543064
-0.96875,5,7.544481
-0.9375,4,7.545591
-0.96875,5,7.546986
-0.9375,4,7.548128
0.0,6,7.549747
0.0,6,7.552308
-0.96875,5,7.553841
0.0,6,7.555497
-0.9375,4,7.556556
0.0,6,7.558292
-0.9375,4,7.559466
0.0,6,7.561183
0.0,6,7.562837
-0.96875,5,7.564131
-0.96875,5,7.565381
0.0,6,7.567064
0.0,6,7.568571
0.0,6,7.57011
0.0,6,7.571573
-0.96875,5,7.572931
0.0,6,7.574337
-0.9375,4,7.575298
0.0,6,7.576764
-0.96875,5,7.577999
0.0,6,7.579355
0.0,6,7.580783
0.0,6,7.582142
-0.96875,5,7.583403
0.0,6,7.584741
0.0,6,7.586124
0.0,6,7.587457
-0.96875,5,7.588669
-0.9375,4,7.589584
0.0,6,7.590978
0.0,6,7.592302
-0.9375,4,7.593296
0.0,6,7.59469
0.0,6,7.596466
-0.96875,5,7.597674
-0.9375,4,7.598679
0.0,6,7.600029
0.0,6,7.601421
0.0,6,7.6028
0.0,6,7.604382
-0.9375,4,7.605302
0.0,6,7.606624
0.0,6,7.607992
-0.96875,5,7.609188
-0.96875,5,7.610303
-0.9375,4,7.611214
0.0,6,7.612587
-0.9375,4,7.61357
-0.9375,4,7.614473
-0.96875,5,7.615588
0.0,6,7.617042
-0.96875,5,7.618846
0.0,6,7.620538
-0.96875,5,7.621714
0.0,6,7.623119
0.0,6,7.624556
-0.9375,4,7.62565
-0.96875,5,7.626933
0.0,6,7.628348
0.0,6,7.629978
-0.96875,5,7.631124
0.0,6,7.632453
0.0,6,7.634076
0.0,6,7.635987
0.0,6,7.63758
0.0,6,7.639021
0.0,6,7.640648
0.0,6,7.642358
0.0,6,7.643891
-0.9375,4,7.644907
0.0,6,7.646326
0.0,6,7.647875
0.0,6,7.649374
0.0,6,7.651086
0.0,6,7.652826
-0.96875,5,7.654205
0.0,6,7.655603
0.0,6,7.657054
-0.96875,5,7.658234
0.0,6,7.659816
-0.9375,4,7.660853
0.0,6,7.662431
-0.96875,5,7.663672
-0.96875,5,7.664984
-0.96875,5,7.666256
0.0,6,7.667764
0.0,6,7.669707
0.0,6,7.671444
-0.96875,5,7.672642
0.0,6,7.674106
0.0,6,7.6756
0.0,6,7.67722
-0.9375,4,7.678384
0.0,6,7.679857
0.0,6,7.681315
0.0,6,7.682852
-0.96875,5,7.684268
-0.96875,5,7.68623
0.0,6,7.688004
-0.96875,5,7.689459
0.0,6,7.691012
-0.96875,5,7.692366
0.0,6,7.694044
-0.96875,5,7.69559
0.0,6,7.697243
0.0,6,7.698764
-0.96875,5,7.70005
0.0,6,7.701723
-0.96875,5,7.702967
0.0,6,7.704487
0.0,6,7.705895
0.0,6,7.707609
-0.96875,5,7.708822
-0.96875,5,7.709986
0.0,6,7.711395
0.0,6,7.712832
-0.96875,5,7.71398
-0.96875,5,7.715172
0.0,6,7.716504
0.0,6,7.717973
-0.96875,5,7.719097
-0.96875,5,7.720222
-0.96875,5,7.721351
-0.9375,4,7.722555
0.0,6,7.724089
-0.96875,5,7.72535
-0.96875,5,7.726529
0.0,6,7.728182
-0.96875,5,7.729339
0.0,6,7.730761
-0.96875,5,7.731908
0.0,6,7.733498
0.0,6,7.73521
0.0,6,7.736718
-0.9375,4,7.737661
-0.96875,5,7.738957
0.0,6,7.740276
-0.96875,5,7.741394
0.0,6,7.742974
0.0,6,7.744525
-0.9375,4,7.745599
-0.96875,5,7.747399
0.0,6,7.749207
0.0,6,7.75105
-0.96875,5,7.752478
0.0,6,7.754201
0.0,6,7.756088
0.0,6,7.757724
0.0,6,7.759328
0.0,6,7.760806
0.0,6,7.762333
-0.96875,5,7.763661
0.0,6,7.765147
0.0,6,7.766617
0.0,6,7.768396
-0.96875,5,7.770107
-0.96875,5,7.771396
-0.9375,4,7.772408
0.0,6,7.773976
0.0,6,7.775612
-0.96875,5,7.77688
-0.96875,5,7.778216
-0.96875,5,7.779457
-0.96875,5,7.780787
-0.96875,5,7.781989
0.0,6,7.783544
-0.96875,5,7.784851
0.0,6,7.787017
-0.96875,5,7.788256
0.0,6,7.789695
0.0,6,7.791188
